toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1346.01,219852882,CP,17h06m29.44s,2566226750,+68d50m35.89s,688433030,-201200000,40,-40,0,898860000,43,-43,0,24597662249450,2301,-2301,0,55025577,152,-152,0,31711008,1456203,-1456203,0,8447022676,471763300,-471763300,0,27049797,2077039,-2077039,0,1026644008,,,,8118479880,,,,107261000,6,-6,0,1154500000,3220000,-3220000,0,49650000000,1240000000,-1240000000,0,45600000,900000,-900000,0,7841090,494724,-494724,0,2019-10-30 21:47:36,2025-08-09 12:03:57
1346.02,219852882,CP,17h06m29.44s,2566226750,+68d50m35.89s,688433030,-201200000,40,-40,0,898860000,43,-43,0,24597418871130,1520,-1520,0,17622537,46,-46,0,8779711,945792,-945792,0,7335550822,441727900,-441727900,0,25235818,2827860,-2827860,0,4685415425,,,,11866066429,,,,107261000,6,-6,0,1154500000,3220000,-3220000,0,49650000000,1240000000,-1240000000,0,45600000,900000,-900000,0,7841090,494724,-494724,0,2020-02-21 21:35:16,2025-08-09 12:03:57
1347.01,229747848,CP,18h41m18.4s,2803266810,+70d17m24.19s,702900540,-63350000,110,-110,0,262210000,78,-78,0,24596640269590,736,-736,0,8474218,48,-48,0,8758764,1150393,-1150393,0,4243932848,291295740,-291295740,0,17536544,13716460,-13716460,0,18761315489,,,,16785549814,,,,107157000,7,-7,0,1474760000,10425000,-10425000,0,53000000000,1432000000,-1432000000,0,45600000,800000,-800000,0,8463870,434397,-434397,0,2019-10-30 21:47:36,2025-04-20 12:03:53
1347.02,229747848,CP,18h41m18.4s,2803266810,+70d17m24.19s,702900540,-63350000,110,-110,0,262210000,78,-78,0,24596565826090,7605,-7605,0,48420438,167,-167,0,24105648,2969602,-2969602,0,3186638392,310455360,-310455360,0,16177405,6245401,-6245401,0,1836641995,,,,9389141348,,,,107157000,7,-7,0,1474760000,10425000,-10425000,0,53000000000,1432000000,-1432000000,0,45600000,800000,-800000,0,8463870,434397,-434397,0,2020-07-16 04:56:45,2025-04-20 12:03:53
1348.01,229770036,FP,18h48m41.61s,2821733610,+70d50m24.69s,708401910,-630530000,74,-74,0,1146010000,93,-93,0,24586845017300,5750,-5750,0,21405600,2300,-2300,0,20290000,3690000,-3690000,0,3558315803,347078700,-347078700,0,18382800,1674720,-1674720,0,3161560000,,,,11740000000,,,,106666000,6,-6,0,1017130000,5015000,-5015000,0,45670000000,1433000000,-1433000000,0,43900000,1000000,-1000000,0,8400000,500000,-500000,0,2019-10-30 21:47:36,2021-10-29 12:59:15
1349.01,272635712,APC,15h24m38.91s,2311621290,+67d27m53.1s,674647510,239180000,127,-127,0,-468590000,131,-131,0,24586935740500,8710,-8710,0,127167200,22300,-22300,0,25290000,4660000,-4660000,0,3881260000,16041100,-16041100,0,27546000,3724600,-3724600,0,341387000,,,,6730000000,,,,93482200,6,-6,0,1302420000,12460000,-12460000,0,57111000000,3650000000,-3650000000,0,42400000,700000,-700000,0,12700000,1500000,-1500000,0,2019-10-30 21:47:36,2022-07-20 12:03:42
135.01,267263253,CP,00h29m18.94s,73289160,-76d18m14.52s,-763040320,-29700000,37,-37,0,69610000,31,-31,0,24601746370670,188,-188,0,41269046,8,-8,0,44050000,160000,-160000,0,108310000000,343442000,-343442000,0,170952000,6980360,-6980360,0,14364900000,,,,17150000000,,,,92205000,6,-6,0,1968520000,7740000,-7740000,0,68880000000,2040000000,-2040000000,0,42341600,3556540,-3556540,0,15900000,600000,-600000,0,2018-09-05 18:51:57,2023-11-16 16:02:02
1350.01,233953967,PC,20h21m34.84s,3053951610,+56d27m45.56s,564626560,57750000,41,-41,0,69670000,41,-41,0,24598512883940,2676,-2676,0,55402372,334,-334,0,77130000,6050000,-6050000,0,27100000000,915963000,-915963000,0,174013000,8745910,-8745910,0,22824100000,,,,19250000000,,,,103589000,6,-6,0,5986350000,76550000,-76550000,0,64150000000,1528000000,-1528000000,0,34900000,900000,-900000,0,33900000,1500000,-1500000,0,2019-10-30 21:47:36,2023-02-06 16:02:02
1351.01,1718201850,APC,19h06m59.17s,2867465490,+71d42m43.9s,717121950,-428690000,1094,-1094,0,28030000,1441,-1441,0,24606545656500,97,-97,0,59294089,6,-6,0,29280000,600000,-600000,0,145360000000,1552710000,-1552710000,0,,,,0,,,,,,,,,103267000,20,-20,0,1253080000,166305000,-166305000,0,,,,0,,,,0,,,,0,2019-10-30 21:47:36,2025-07-23 16:00:01
1352.01,336740528,APC,22h18m57.25s,3347385590,+61d08m56.36s,611489880,140200000,1440,-1440,0,128430000,1483,-1483,0,24606047774840,617,-617,0,52958813,35,-35,0,28820000,1760000,-1760000,0,51000000000,1323370000,-1323370000,0,133622000,,,0,4149750000,,,,,,,,104209000,6,-6,0,3150431000,,,0,59587000000,4843000000,-4843000000,0,,,,0,19300000,,,0,2019-10-30 21:47:36,2025-04-30 16:00:02
1353.01,279177746,FP,20h55m32.44s,3138851560,+46d30m07.51s,465020850,-5110000,62,-62,0,31700000,55,-55,0,24605515538030,1373,-1373,0,44350025,81,-81,0,22520000,3810000,-3810000,0,20850000000,3070430000,-3070430000,0,99139300,10016600,-10016600,0,68557800000,,,,25350000000,,,,101503000,75,-75,0,4642090000,81325000,-81325000,0,97060000000,6679000000,-6679000000,0,42900000,1200000,-1200000,0,18700000,1400000,-1400000,0,2019-10-30 21:47:36,2024-11-14 10:08:02
1354.01,365683032,FP,20h48m43.19s,3121799570,+51d54m38.51s,519106960,69090000,81,-81,0,34800000,73,-73,0,24605566016950,1697,-1697,0,14287976,41,-41,0,29300000,5640000,-5640000,0,17680000000,12071200000,-12071200000,0,90048400,,,0,1657260000000,,,,56210000000,,,,87882200,10,-10,0,2457760000,29185000,-29185000,0,92240000000,1630000000,-1630000000,0,43700000,,,0,16500000,,,0,2019-10-30 21:47:36,2024-10-01 10:08:01
1355.01,372264750,PC,22h05m13.83s,3313076430,+66d46m31.07s,667752960,155930000,49,-49,0,74090000,56,-56,0,24598535821790,217,-217,0,21702725,144,-144,0,21417853,105882,-105882,0,51567735359,311617260,-311617260,0,152590586,5568011,-5568011,0,117069549101,,,,26529602078,,,,86526900,6,-6,0,2481480000,16655000,-16655000,0,92180000000,6361000000,-6361000000,0,42700000,900000,-900000,0,18527499,672563,-672563,0,2019-10-30 21:47:36,2023-05-19 16:02:01
1356.01,277566483,PC,20h44m46.7s,3111945800,+54d30m07.78s,545021610,-34970000,210,-210,0,-54280000,164,-164,0,24598492422330,397,-397,0,242544697,178,-178,0,174860000,2210000,-2210000,0,88020000000,299571000,-299571000,0,,,,0,15563300000,,,,17490000000,,,,89468000,44,-44,0,47725900000,17876600000,-17876600000,0,83813000000,4092000000,-4092000000,0,,,,0,,,,0,2019-10-30 21:47:36,2023-05-19 10:10:02
1357.01,357972447,FP,21h07m49.39s,3169558060,+50d30m03.18s,505008830,-163890000,64,-64,0,-116040000,66,-66,0,24603937969140,1790,-1790,0,3375900,500,-500,0,13510000,1890000,-1890000,0,5290000000,284954000,-284954000,0,29609700,1566240,-1566240,0,91649800000,,,,27250000000,,,,102193000,6,-6,0,2544010000,22920000,-22920000,0,73870000000,5156000000,-5156000000,0,43900000,1000000,-1000000,0,13700000,500000,-500000,0,2019-10-30 21:47:36,2024-05-13 10:08:02
1358.01,275501623,FP,21h20m27.87s,3201161150,+61d07m12.9s,611202500,53070000,103,-103,0,37760000,87,-87,0,24587395991100,2130,-2130,0,16734600,200,-200,0,25400000,1810000,-1810000,0,3900000000,3541490,-3541490,0,51018200,,,0,197863000000,,,,33040000000,,,,86370100,6,-6,0,3566810000,58250000,-58250000,0,104450000000,1240000000,-1240000000,0,40900000,,,0,24500000,,,0,2019-10-30 21:47:36,2021-10-29 12:59:15
1359.01,416624606,FP,20h40m09.13s,3100380530,+50d19m25.47s,503237420,35470000,57,-57,0,-393840000,49,-49,0,24598218041880,1312,-1312,0,25152549,44,-44,0,23860000,1930000,-1930000,0,18700000000,1304490000,-1304490000,0,134294000,27279800,-27279800,0,47409400000,,,,23110000000,,,,102732000,24,-24,0,3352030000,37740000,-37740000,0,59150000000,1910000000,-1910000000,0,38200000,900000,-900000,0,21100000,1000000,-1000000,0,2019-10-30 21:47:36,2022-10-03 16:02:02
136.01,410153553,CP,22h41m59.09s,3404962040,-69d10m19.59s,-691721080,3343570000,83,-83,0,-7269740000,86,-86,0,24590363236790,381,-381,0,4628844,152,-152,0,5588219,882818,-882818,0,44899119215,1739093300,-1739093300,0,13543237,1815751,-1815751,0,647181040,,,,7233961549,,,,119238000,8,-8,0,148846000,113000,-113000,0,30430000000,630000000,-630000000,0,50970700,4266940,-4266940,0,1886240,57103,-57103,0,2018-09-05 18:51:57,2021-10-29 12:59:15
1360.01,330468175,FP,21h00m39.89s,3151661990,+47d47m09.57s,477859910,22700000,51,-51,0,1040000,53,-53,0,24587392800000,7700,-7700,0,7090200,3600,-3600,0,24900000,2870000,-2870000,0,5700000000,11945300,-11945300,0,51886500,3259130,-3259130,0,653120000000,,,,44530000000,,,,100146000,21,-21,0,5336150000,84450000,-84450000,0,89990000000,2974000000,-2974000000,0,40500000,700000,-700000,0,23600000,700000,-700000,0,2019-10-30 21:47:36,2022-02-13 12:02:14
1361.01,277447970,PC,21h23m19.08s,3208295170,+52d48m52.92s,528147000,14330000,48,-48,0,-82560000,45,-45,0,24606087087630,2233,-2233,0,22374620,116,-116,0,29910000,3320000,-3320000,0,42810000000,2104880000,-2104880000,0,102256000,5330920,-5330920,0,31432300000,,,,20850000000,,,,102202000,6,-6,0,3399940000,31195000,-31195000,0,70500000000,1667000000,-1667000000,0,41900000,900000,-900000,0,16600000,700000,-700000,0,2019-10-30 21:47:36,2025-05-06 16:00:01
1362.01,395142888,PC,22h21m12.2s,3353008450,+59d33m38.93s,595608140,-12290000,65,-65,0,-17650000,63,-63,0,24604229589130,2618,-2618,0,19173816,50,-50,0,14660000,2080000,-2080000,0,6640000000,404459000,-404459000,0,175081000,,,0,19413600000,,,,18490000000,,,,97736000,32,-32,0,9755330000,391355000,-391355000,0,81290000000,1220000000,-1220000000,0,,,,0,73900000,,,0,2019-10-30 21:47:36,2024-11-15 16:02:02
1363.01,230017325,FP,19h25m52.59s,2914691210,+61d46m33.84s,617760680,-68490000,60,-60,0,-88710000,46,-46,0,24606492169070,1163,-1163,0,96926509,102,-102,0,28190000,5210000,-5210000,0,13930000000,499590000,-499590000,0,135133000,7209220,-7209220,0,1981270000,,,,10450000000,,,,103843000,7,-7,0,6151200000,100670000,-100670000,0,60120000000,1286000000,-1286000000,0,33900000,800000,-800000,0,35100000,1700000,-1700000,0,2019-10-30 21:47:36,2025-07-23 10:08:02
1364.01,26880783,PC,19h33m46.46s,2934435700,+53d27m52.3s,534645270,-30990000,70,-70,0,-72540000,72,-72,0,24605300347440,501,-501,0,17753644,11,-11,0,20340000,240000,-240000,0,8780000000,126595000,-126595000,0,94940500,3124830,-3124830,0,75583200000,,,,25970000000,,,,92118000,7,-7,0,5952880000,122560000,-122560000,0,95980000000,1431000000,-1431000000,0,38100000,600000,-600000,0,32300000,1000000,-1000000,0,2019-10-30 21:47:36,2024-11-05 10:08:02
1365.01,367099243,FP,21h10m55s,3177291860,+72d36m55.28s,726153560,-256910000,47,-47,0,-138940000,45,-45,0,24604218988530,331,-331,0,18286961,6,-6,0,33700000,2630000,-2630000,0,72830000000,43711300000,-43711300000,0,214433000,20392600,-20392600,0,181947000000,,,,32350000000,,,,104849000,6,-6,0,2443180000,15860000,-15860000,0,60463000000,1794000000,-1794000000,0,44300000,1100000,-1100000,0,12300000,500000,-500000,0,2019-10-30 21:47:36,2024-07-26 10:08:01
1366.01,120602501,FP,22h30m44.84s,3376868130,+40d00m13.55s,400037630,644860000,36,-36,0,-471570000,47,-47,0,24598307727850,393,-393,0,148626982,79,-79,0,33250502,421866,-421866,0,82642193919,708325900,-708325900,0,265090911,74606040,-74606040,0,2026095767,,,,9622429589,,,,84821600,6,-6,0,1185900000,4370000,-4370000,0,57050000000,1851000000,-1851000000,0,39700000,700000,-700000,0,17336400,842312,-842312,0,2019-10-30 21:47:36,2023-08-18 16:02:02
1367.01,129539786,FP,22h55m48.87s,3439536140,+39d38m42.42s,396451170,-555430000,38,-38,0,-281770000,38,-38,0,24598502482030,1907,-1907,0,20881134,70,-70,0,23070000,5400000,-5400000,0,7300000000,890682000,-890682000,0,54173800,3753710,-3753710,0,83831200000,,,,26650000000,,,,92410200,6,-6,0,1958580000,11855000,-11855000,0,62558000000,3307000000,-3307000000,0,41100000,900000,-900000,0,17000000,800000,-800000,0,2019-10-30 21:47:36,2022-11-07 16:02:02
1368.01,136971594,FP,21h11m51.87s,3179661140,+43d35m34.26s,435928490,-962630000,46,-46,0,-25500000,51,-51,0,24587118136900,4740,-4740,0,12556200,2400,-2400,0,23040000,2930000,-2930000,0,2900000000,7382730,-7382730,0,29506400,2171200,-2171200,0,27904000000,,,,20240000000,,,,91384000,6,-6,0,1581810000,7595000,-7595000,0,57170000000,1324000000,-1324000000,0,39700000,700000,-700000,0,17200000,800000,-800000,0,2019-10-30 21:47:36,2021-10-29 12:59:15
1369.01,155005217,FP,23h00m58.52s,3452438250,+42d32m57.54s,425493180,-17040000,95,-95,0,70000,99,-99,0,24598672069610,1571,-1571,0,76047417,3056,-3056,0,52300000,5420000,-5420000,0,12000000000,655037000,-655037000,0,61441800,3694920,-3694920,0,23932900000,,,,19480000000,,,,104216000,10,-10,0,5162990000,212785000,-212785000,0,91390000000,1677000000,-1677000000,0,42900000,800000,-800000,0,18000000,900000,-900000,0,2019-10-30 21:47:36,2023-05-24 12:02:59
137.01,176957796,FA,06h45m11.4s,1012974910,-66d14m17.97s,-662383260,185280000,48,-48,0,-675310000,41,-41,0,24591994403150,757872,-757872,0,48173797,57592,-57592,0,13230000,18570000,-18570000,0,18000000000,830109000,-830109000,0,17113700,7147170,-7147170,0,339190000,,,,6720000000,,,,107020000,6,-6,0,888838000,1992500,-1992500,0,46510000000,1750000000,-1750000000,0,45693700,2000000,-2000000,0,6900000,700000,-700000,0,2018-09-05 18:34:18,2021-12-08 10:10:01
1370.01,155114483,FP,23h02m59.63s,3457484580,+44d33m53.45s,445648480,123250000,44,-44,0,-91000000,45,-45,0,24598773684080,516,-516,0,52651271,46,-46,0,24630000,2610000,-2610000,0,34500000000,1664510000,-1664510000,0,112446000,4118630,-4118630,0,26191400000,,,,19930000000,,,,92506800,6,-6,0,2754930000,23225000,-23225000,0,87280000000,1616000000,-1616000000,0,43200000,700000,-700000,0,17000000,500000,-500000,0,2019-10-30 21:47:36,2022-12-05 16:02:02
1371.01,162130054,APC,22h04m28.25s,3311177050,+31d01m07.56s,310187670,45300000,57,-57,0,-15160000,70,-70,0,24598485252930,2681,-2681,0,50095595,185,-185,0,33530000,5950000,-5950000,0,87000000000,91793100000,-91793100000,0,362553000,49401100,-49401100,0,20885900000,,,,18830000000,,,,99480000,8,-8,0,3022950000,37120000,-37120000,0,65270000000,1541000000,-1541000000,0,41100000,900000,-900000,0,17500000,700000,-700000,0,2019-10-30 21:47:36,2022-12-05 16:02:02
1372.01,164150539,FP,22h23m00.86s,3357535690,+30d34m21.81s,305727260,79890000,70,-70,0,37490000,85,-85,0,24598505437590,1592,-1592,0,61600888,135,-135,0,16700000,5850000,-5850000,0,11200000000,1929710000,-1929710000,0,82226200,5232020,-5232020,0,1434570000,,,,9640000000,,,,103126000,6,-6,0,2440430000,37655000,-37655000,0,57720000000,1232000000,-1232000000,0,40700000,800000,-800000,0,15500000,700000,-700000,0,2019-10-30 21:47:36,2022-11-07 16:02:02
1373.01,176899385,KP,23h39m05.78s,3547740920,+42d27m57.55s,424659870,-200750000,74,-74,0,31230000,49,-49,0,24606050388130,755,-755,0,38529998,33,-33,0,32250000,1630000,-1630000,0,89130000000,985001000,-985001000,0,154014000,8444090,-8444090,0,10994400000,,,,16040000000,,,,99957710,6,-6,0,2753580000,35905000,-35905000,0,68934000000,1475000000,-1475000000,0,42200000,1000000,-1000000,0,15700000,900000,-900000,0,2019-10-30 21:47:36,2025-05-02 16:00:02
1374.01,190430205,FP,21h39m41.4s,3249225170,+46d13m12.77s,462202150,-21520000,59,-59,0,-17650000,51,-51,0,24587120686600,10700,-10700,0,10688400,3400,-3400,0,25120000,4740000,-4740000,0,4700000000,17066500,-17066500,0,103628000,8121980,-8121980,0,323612000000,,,,37360000000,,,,98261000,11,-11,0,10135600000,293190000,-293190000,0,92220000000,1790000000,-1790000000,0,34200000,700000,-700000,0,49400000,1900000,-1900000,0,2019-10-30 21:47:37,2021-10-29 12:59:15
1375.01,190442486,FP,21h39m44.53s,3249355620,+41d57m02.86s,419507940,160480000,41,-41,0,19490000,42,-42,0,24598501310400,3199,-3199,0,54561177,247,-247,0,31000000,6330000,-6330000,0,13600000000,903633000,-903633000,0,57874100,2952840,-2952840,0,7969600000,,,,14800000000,,,,104568000,16,-16,0,3651680000,38150000,-38150000,0,74650000000,1704000000,-1704000000,0,43100000,800000,-800000,0,15100000,500000,-500000,0,2019-10-30 21:47:37,2022-11-07 16:02:02
1376.01,190743990,FP,21h43m08.91s,3257871120,+45d38m48.5s,456468060,-75870000,49,-49,0,-209570000,54,-54,0,24605824871670,1501,-1501,0,17380504,28,-28,0,14960000,3110000,-3110000,0,9560000000,649713000,-649713000,0,44226300,2704150,-2704150,0,7879690000,,,,14760000000,,,,102566000,6,-6,0,2400120000,18065000,-18065000,0,60260000000,1289000000,-1289000000,0,41600000,800000,-800000,0,14500000,600000,-600000,0,2019-10-30 21:47:37,2024-12-18 16:02:01
1377.01,240613164,FP,21h45m13.25s,3263052170,+45d48m45.17s,458125470,-40450000,57,-57,0,-47840000,57,-57,0,24587120532400,1220,-1220,0,19914300,800,-800,0,41360000,710000,-710000,0,167458000000,6465680000,-6465680000,0,,,,0,1087010000000,,,,50580000000,,,,101441000,9,-9,0,49848800000,9213550000,-9213550000,0,94582000000,4554000000,-4554000000,0,,,,0,,,,0,2019-10-30 21:47:37,2021-10-29 12:59:15
1378.01,249812036,FP,22h39m08.53s,3397855410,+49d25m35.62s,494265620,52350000,47,-47,0,-38780000,47,-47,0,24605613953060,1493,-1493,0,57785318,51,-51,0,23480000,5750000,-5750000,0,49900000000,86654500000,-86654500000,0,426903000,105937000,-105937000,0,22645100000,,,,19210000000,,,,96240000,13,-13,0,5473990000,91590000,-91590000,0,82240000000,1619000000,-1619000000,0,38100000,700000,-700000,0,29200000,1000000,-1000000,0,2019-10-30 21:47:37,2024-11-21 10:08:02
1379.01,252490659,APC,22h57m26.35s,3443597800,+53d08m27.01s,531408350,-13700000,51,-51,0,-125770000,51,-51,0,24598714386190,2351,-2351,0,11320244686,,,0,41190000,2730000,-2730000,0,181212000000,17796000000,-17796000000,0,306957000,96565000,-96565000,0,4499470000,,,,12830000000,,,,103842000,6,-6,0,3662420000,45155000,-45155000,0,59840000000,828000000,-828000000,0,39800000,800000,-800000,0,20700000,600000,-600000,0,2019-10-30 21:47:37,2023-01-30 16:02:02
138.01,277683130,APC,21h55m42.24s,3289260180,-61d40m23.73s,-616732570,-238000000,2000,-2000,0,28000000,1900,-1900,0,24601751423800,430,-430,0,61982658,22,-22,0,19120000,2360000,-2360000,0,38960000000,2232840000,-2232840000,0,78458500,,,0,2343430000,,,,,,,,95739000,6,-6,0,1284880000,,,0,57220000000,1890000000,-1890000000,0,43558200,20036700,-20036700,0,11100000,,,0,2018-09-05 18:51:57,2023-11-16 16:02:02
1380.01,274170255,FP,21h05m47.12s,3164463440,+46d50m42.54s,468451510,196890000,46,-46,0,27740000,47,-47,0,24587120495100,5500,-5500,0,14107200,2800,-2800,0,26230000,4000000,-4000000,0,5000000000,10568900,-10568900,0,84993000,,,0,20010900000,,,,18630000000,,,,93284500,6,-6,0,3056740000,27495000,-27495000,0,51970000000,1220000000,-1220000000,0,,,,0,38400000,,,0,2019-10-30 21:47:37,2021-10-29 12:59:15
1381.01,275722992,PC,21h15m08.39s,3187849610,+44d53m58.84s,448996790,-48620000,66,-66,0,-80240000,53,-53,0,24605521743450,2271,-2271,0,65601782,226,-226,0,40580000,12110000,-12110000,0,24740000000,45983200000,-45983200000,0,282675000,68170900,-68170900,0,201267000000,,,,33180000000,,,,103790000,19,-19,0,7371080000,184310000,-184310000,0,99760000000,3520000000,-3520000000,0,40100000,600000,-600000,0,26200000,800000,-800000,0,2019-10-30 21:47:37,2024-10-31 10:08:01
1382.01,276360911,FA,21h56m12.83s,3290534500,+55d44m27.52s,557409770,123620000,53,-53,0,33630000,56,-56,0,24587388962300,1880,-1880,0,4448200,500,-500,0,10580000,1740000,-1740000,0,16100000000,73034700,-73034700,0,108884000,7422640,-7422640,0,141522000000,,,,30380000000,,,,96242600,6,-6,0,2856660000,27320000,-27320000,0,71840000000,5582000000,-5582000000,0,41000000,1200000,-1200000,0,18800000,800000,-800000,0,2019-10-30 21:47:37,2021-10-29 12:59:15
1383.01,313506357,FP,23h11m01.81s,3477575470,+45d56m01.28s,459336900,459990000,44,-44,0,1280000,39,-39,0,24598800293720,3204,-3204,0,15327030,146,-146,0,26980000,5430000,-5430000,0,12500000000,21146700000,-21146700000,0,108699000,23274300,-23274300,0,269164000000,,,,35680000000,,,,95621000,6,-6,0,1780030000,8960000,-8960000,0,60231000000,1221000000,-1221000000,0,42400000,900000,-900000,0,13900000,600000,-600000,0,2019-10-30 21:47:37,2022-12-12 16:02:01
1384.01,328167090,FP,22h06m39.23s,3316634640,+55d41m10.52s,556862550,-20970000,61,-61,0,-93950000,48,-48,0,24598807566630,2129,-2129,0,7131492,37,-37,0,24280000,6010000,-6010000,0,4500000000,559689000,-559689000,0,48971200,,,0,181597000000,,,,32340000000,,,,100009000,6,-6,0,2352180000,17195000,-17195000,0,51289000000,901000000,-901000000,0,38800000,,,0,19300000,,,0,2019-10-30 21:47:37,2022-12-12 16:02:01
1385.01,329864959,FP,22h12m58.81s,3332450430,+53d59m04.27s,539845200,47000000,1200,-1200,0,-53000000,1300,-1300,0,24587399674400,770,-770,0,45231800,2400,-2400,0,50990000,1480000,-1480000,0,251091000000,40838400,-40838400,0,,,,0,,,,,,,,,84370000,23,-23,0,3243460000,,,0,,,,0,,,,0,,,,0,2019-10-30 21:47:37,2021-10-29 12:59:15
1386.01,343019899,CP,22h18m00.98s,3345041030,+54d19m08.56s,543190450,550520000,50,-50,0,106380000,44,-44,0,24605610179240,1681,-1681,0,258386422,577,-577,0,52090000,3920000,-3920000,0,18060000000,673058000,-673058000,0,43123500,2416570,-2416570,0,329135000,,,,6670000000,,,,100618000,6,-6,0,1468580000,6835000,-6835000,0,57690000000,1465000000,-1465000000,0,44300000,800000,-800000,0,10300000,500000,-500000,0,2019-10-30 21:47:37,2024-12-12 16:02:02
1387.01,343442463,FP,22h46m04.49s,3415187180,+55d09m46.57s,551629350,140580000,74,-74,0,-19940000,61,-61,0,24587395222000,2900,-2900,0,7838100,1500,-1500,0,14430000,1890000,-1890000,0,4260990000,11574000,-11574000,0,38959500,2364660,-2364660,0,94013600000,,,,27430000000,,,,89586100,6,-6,0,2396880000,25510000,-25510000,0,78420000000,1202000000,-1202000000,0,42200000,800000,-800000,0,17200000,500000,-500000,0,2019-10-30 21:47:37,2021-10-29 12:59:15
1388.01,346338552,KP,22h57m46.89s,3444453630,+38d40m29.71s,386749190,323840000,41,-41,0,-417510000,44,-44,0,24606064368820,164,-164,0,44652986,9,-9,0,25020000,830000,-830000,0,144400000000,2353600000,-2353600000,0,145331000,6546200,-6546200,0,2596870000,,,,11180000000,,,,97603100,6,-6,0,1589790000,9710000,-9710000,0,60512000000,1065000000,-1065000000,0,43500000,800000,-800000,0,11800000,500000,-500000,0,2019-10-30 21:47:37,2025-05-01 10:08:01
1389.01,353038705,PC,22h12m31.67s,3331319440,+31d21m52.8s,313646670,10000000,1900,-1900,0,-26000000,1900,-1900,0,24598510635330,1793,-1793,0,30626240,81,-81,0,17670000,3820000,-3820000,0,5800000000,635670000,-635670000,0,,,,0,2042690000,,,,10530000000,,,,99575010,6,-6,0,,,,0,50868000000,1156000000,-1156000000,0,,,,0,,,,0,2019-10-30 21:47:37,2022-11-15 17:58:42
139.01,62483237,CP,22h25m36.58s,3364024140,-34d54m34.97s,-349097130,264300000,71,-71,0,-302550000,80,-80,0,24583348915630,1381,-1381,0,110708575,277,-277,0,21937617,3106342,-3106342,0,11497328034,918397140,-918397140,0,23337648,16468110,-16468110,0,224219066,,,,5549934842,,,,93636000,6,-6,0,424061000,763000,-763000,0,43560000000,1730000000,-1730000000,0,45349100,3608000,-3608000,0,7007270,575277,-575277,0,2018-09-05 18:51:57,2024-09-10 10:08:02
1390.01,365389353,FP,21h35m27.51s,3238646200,+51d19m24.88s,513235770,79110000,68,-68,0,44100000,63,-63,0,24606051601780,1665,-1665,0,26380089,59,-59,0,35500000,4330000,-4330000,0,16830000000,7024890000,-7024890000,0,128098000,21456700,-21456700,0,264239000000,,,,35510000000,,,,103093000,20,-20,0,5233730000,127995000,-127995000,0,74950000000,1954000000,-1954000000,0,38800000,900000,-900000,0,25000000,1000000,-1000000,0,2019-10-30 21:47:37,2024-12-17 16:02:02
1391.01,389182138,FP,22h54m32.41s,3436350610,+54d09m42.53s,541618140,-940700000,49,-49,0,99500000,48,-48,0,24606101621440,2786,-2786,0,27260173,62,-62,0,27030000,9330000,-9330000,0,11650000000,22810900000,-22810900000,0,49803600,17731400,-17731400,0,47882900000,,,,23170000000,,,,104602000,6,-6,0,1157460000,4265000,-4265000,0,52560000000,1258000000,-1258000000,0,45900000,800000,-800000,0,7900000,400000,-400000,0,2019-10-30 21:47:37,2024-12-04 16:02:02
1392.01,416987878,FP,21h31m34.11s,3228921410,+50d19m14.57s,503207130,17910000,47,-47,0,-27810000,49,-49,0,24587127665000,4520,-4520,0,28687600,4200,-4200,0,24220000,3620000,-3620000,0,10300000000,21777400,-21777400,0,84835100,5188410,-5188410,0,25716900000,,,,19830000000,,,,103990000,29,-29,0,5941930000,108995000,-108995000,0,83420000000,2852000000,-2852000000,0,39000000,800000,-800000,0,26500000,900000,-900000,0,2019-10-30 21:47:37,2021-10-29 12:59:15
