kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,3341913228,"99,5","-99,5",1716394300,2470,-2470,1.2130,11.2800,-1410,381300,12000,-12000,7250000,21300,-21300,21.55,3540,-1890,1032.0,,,268.67,145.91,-70.67,39.00,1,q1_q17_dr25_tce,5295.00,175.00,-159.00,4551,49,-105,8110,1330,-710,292315950,38270290,15629
3246984,K00799.01,,FALSE POSITIVE,FALSE POSITIVE,7730,0,0,1,0,1626630225,"10,2","-10,2",1698201710,487,-487,1.2600,4.8270,-430,211450,2850,-2850,16200000,19000,-19000,32.43,9000,-4830,1547.0,,,1355.88,1105.99,-486.60,103.60,1,q1_q17_dr25_tce,5735.00,155.00,-172.00,4410,124,-186,9730,2700,-1450,294368190,38310280,15279
3342970,K00800.01,Kepler-234 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,2711504086,38,-38,1700341700,1110,-1110,230,4050,-230,300990,4230,-4230,8380000,14500,-14500,3.12,1020,-340,1420.0,,,960.79,931.74,-309.76,64.50,1,q1_q17_dr25_tce,6214.00,174.00,-239.00,4442,54,-216,1.0760,3530,-1180,291653530,38494659,15541
3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,7212037480,155,-155,1728178200,1630,-1630,120,3940,-120,404910,5800,-5800,9500000,19500,-19500,3.32,1090,-360,1025.0,,,260.58,252.70,-84.01,51.50,2,q1_q17_dr25_tce,6214.00,174.00,-239.00,4442,54,-216,1.0760,3530,-1180,291653530,38494659,15541
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,14179818700,1640,-1640,1715023700,7600,-7600,1601,2975,-1600,250500,31500,-31500,4600000,51900,-51900,1.88,710,-140,711.0,,,60.35,67.75,-14.34,11.20,,,5799.00,161.00,-168.00,4539,27,-275,8780,3330,-650,291044800,51321671,15727
12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,8472379110,156,-156,1741621200,1490,-1490,220,3780,-220,272450,4840,-4840,11200000,26700,-26700,2.59,370,-220,751.0,,,75.44,35.44,-19.30,47.60,1,q1_q17_dr25_tce,5354.00,159.00,-159.00,4587,32,-104,7880,1130,-660,296366520,51319519,15339
12470844,K00790.02,Kepler-233 c,CONFIRMED,CANDIDATE,9890,0,0,0,0,60418936900,5040,-5040,1811636700,6250,-6250,940,3590,-940,503900,18400,-18400,9310000,49600,-49600,2.36,340,-200,390.0,,,5.49,2.58,-1.40,20.10,2,q1_q17_dr25_tce,5354.00,159.00,-159.00,4587,32,-104,7880,1130,-660,296366520,51319519,15339
12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,12611904345,"66,5","-66,5",1808922840,413,-413,5500,650,-1280,514970,5920,-5920,61100000,27600,-27600,7.40,2200,-730,753.0,,,76.15,66.33,-21.39,277.20,1,q1_q17_dr25_tce,5795.00,156.00,-173.00,4508,39,-208,9190,2730,-910,289112210,51737381,15140
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1433769925,"7,41","-7,41",1704035360,397,-397,1.2680,5.6520,-1230,188680,2320,-2320,19800000,20400,-20400,46.58,8010,-8000,1920.0,,,3209.29,1411.94,-1136.62,112.60,1,q1_q17_dr25_tce,6017.00,72.00,-90.00,4220,156,-117,1.3390,2300,-2300,290843690,37728828,15122
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,10318723010,285,-285,1733154300,2240,-2240,1.2150,595200,-4630,383600,12100,-12100,8720000,26400,-26400,28.59,8610,-3690,876.0,,,139.26,125.69,-46.77,38.20,1,q1_q17_dr25_tce,5927.00,176.00,-193.00,4409,84,-196,1.0600,3190,-1370,291848910,37713501,15065
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,2539183147,"50,7","-50,7",1696749400,1600,-1600,2380,1980,-2380,242820,5590,-5590,3820000,11400,-11400,02.06,290,-280,1332.0,,,743.09,290.34,-212.44,38.90,1,q1_q17_dr25_tce,5519.00,82.00,-74.00,4350,126,-103,1.0620,1540,-1400,291439970,37905659,15026
3114167,K00795.01,Kepler-684 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,6770300385,"95,4","-95,4",1705766200,1080,-1080,8380,830,-5890,208440,4540,-4540,13000000,29700,-29700,2.77,460,-150,812.0,,,102.87,53.88,-21.24,50.80,1,q1_q17_dr25_tce,5653.00,166.00,-166.00,4656,28,-112,6790,1120,-370,290870510,38273628,15591
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,444291966,"0,97","-0,97",1698654060,169,-169,1.2580,3340,-1410,207920,1150,-1150,110000000,45900,-45900,27.51,3460,-1730,1836.0,,,2706.26,1149.42,-599.58,299.70,1,q1_q17_dr25_tce,5255.00,156.00,-156.00,4678,28,-83,6360,800,-400,290996890,38284920,15748
3115833,K00797.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,10181584004,"61,9","-61,9",1771418910,483,-483,9200,70,-50,350890,3310,-3310,57400000,53200,-53200,7.73,2170,-720,812.0,,,102.91,86.75,-28.91,183.60,1,q1_q17_dr25_tce,5988.00,179.00,-197.00,4541,48,-192,8360,2340,-780,291281950,38241669,15657
4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,20060363360,584,-584,1474655400,2410,-2410,5560,3230,-3680,332030,7540,-7540,14900000,45100,-45100,1.96,130,-160,361.0,,,4.00,0.89,-0.90,35.20,2,q1_q17_dr25_tce,3950.00,70.00,-86.00,4754,42,-31,4930,330,-400,286079130,39278320,15954
4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,46184203900,2650,-2650,1652372900,4300,-4300,130,4150,-130,475800,13000,-13000,13900000,56400,-56400,1.83,120,-150,273.0,,,1.32,0.29,-0.30,26.00,3,q1_q17_dr25_tce,3950.00,70.00,-86.00,4754,42,-31,4930,330,-400,286079130,39278320,15954
8395660,K00116.04,Kepler-106 d,CONFIRMED,CANDIDATE,9520,0,0,0,0,23980085400,2000,-2000,1475370000,6470,-6470,9500,40,-6600,535100,17700,-17700,1040000,6500,-6500,1.31,200,-130,649.0,,,41.94,17.84,-10.73,17.10,4,q1_q17_dr25_tce,5854.00,105.00,-117.00,4406,90,-110,1.0120,1540,-1030,300863980,44337551,12882
4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,9940,0,0,0,0,7825021680,389,-389,1365499500,4360,-4360,7080,2340,-4870,218600,12000,-12000,5210000,36400,-36400,1.20,80,-100,494.0,,,14.05,3.10,-3.19,15.90,4,q1_q17_dr25_tce,3950.00,70.00,-86.00,4754,42,-31,4930,330,-400,286079130,39278320,15954
4275191,K00813.01,Kepler-688 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,3895936525,"7,71","-7,71",1705275520,157,-157,5240,690,-2370,231110,3020,-3020,85400000,29500,-29500,7.34,1530,-650,1005.0,,,241.62,155.31,-64.19,370.80,1,q1_q17_dr25_tce,5557.00,167.00,-167.00,4592,34,-136,7740,1610,-690,294655240,39308361,15725
4476123,K00814.01,Kepler-689 b,CONFIRMED,CANDIDATE,9990,0,0,0,0,22366464660,976,-976,1754586200,3540,-3540,4000,660,-4000,522800,12200,-12200,9870000,35100,-35100,2.32,380,-160,536.0,,,19.45,10.29,-4.56,32.10,1,q1_q17_dr25_tce,5395.00,160.00,-160.00,4615,32,-104,7340,1220,-520,294710630,39521740,15583
3351888,K00801.01,Kepler-685 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,1625522174,"1,58","-1,58",1708266564,"76,1","-76,1",760,220,-760,238963,338,-338,79700000,11800,-11800,9.73,1410,-1420,1579.0,,,1467.41,576.36,-452.24,799.70,1,q1_q17_dr25_tce,5539.00,83.00,-74.00,4322,137,-100,1.1060,1610,-1610,293871920,38422939,15001
3453214,K00802.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,19620346923,"37,3","-37,3",1818818190,148,-148,4580,800,-1650,200380,2920,-2920,217000000,85000,-85000,13.60,1820,-920,643.0,,,40.39,14.34,-7.31,340.50,1,q1_q17_dr25_tce,5710.00,76.00,-85.00,4492,48,-112,9050,1210,-610,293816190,38563568,15562
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,7544039000,1020,-1020,1717982000,10500,-10500,1.1750,336300,-9110,622200,73100,-73100,3230000,28200,-28200,17.47,4120,-1650,838.0,,,116.46,81.18,-31.91,14.20,2,q1_q17_dr25_tce,5657.00,152.00,-169.00,4567,38,-152,8240,1940,-780,293941160,38601101,15559
3641726,K00804.01,Kepler-1727 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,9029306890,165,-165,1772042200,1420,-1420,240,4010,-240,314490,5280,-5280,10200000,21900,-21900,2.57,440,-260,757.0,,,77.75,43.01,-22.28,53.90,1,q1_q17_dr25_tce,5349.00,167.00,-167.00,4526,63,-108,8200,1410,-820,290333620,38728230,15387
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,530,0,1,0,0,10328035714,"37,6","-37,6",1745810540,306,-306,2810,400,-640,779150,2720,-2720,169000000,31800,-31800,13.28,3640,-2410,843.0,,,119.31,98.49,-48.58,636.80,1,q1_q17_dr25_tce,5627.00,169.00,-169.00,4359,180,-180,1.0240,2800,-1860,287696750,38886452,15646
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,143206304700,2350,-2350,1542355200,1300,-1300,3790,730,-2730,893020,9610,-9610,106000000,82400,-82400,8.90,820,-380,308.0,,,2.14,0.59,-0.35,138.80,2,q1_q17_dr25_tce,5485.00,98.00,-120.00,4556,14,-81,8670,790,-370,285283630,38947281,15403
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,9500,0,0,0,0,6164876000,464,-464,1356391600,6610,-6610,6460,3230,-4300,326200,18600,-18600,558000,4300,-4300,0.79,130,-80,1021.0,,,256.35,109.03,-65.57,14.40,3,q1_q17_dr25_tce,5854.00,105.00,-117.00,4406,90,-110,1.0120,1540,-1030,300863980,44337551,12882
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,7450,0,0,0,0,60324942160,321,-321,2438925780,423,-423,2240,670,-1460,661880,3270,-3270,203000000,64000,-64000,12.19,1110,-520,411.0,,,6.77,1.89,-1.09,347.20,1,q1_q17_dr25_tce,5485.00,98.00,-120.00,4556,14,-81,8670,790,-370,285283630,38947281,15403
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,0,0,0,0,29159861500,2530,-2530,1506992200,7180,-7180,3619,945,-3618,480300,20000,-20000,4880000,43500,-43500,1.91,200,-70,524.0,,,17.85,5.61,-2.68,11.60,,,5485.00,99.00,-112.00,4556,14,-94,8670,920,-340,285283630,38947281,15403
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1540397253,27,-27,1705047900,1500,-1500,1.2250,6.8130,-1010,215410,8460,-8460,8160000,25700,-25700,25.69,7440,-2330,1470.0,,,1105.68,965.56,-306.98,38.80,1,q1_q17_dr25_tce,5663.00,171.00,-188.00,4530,36,-204,9150,2650,-830,286926390,38921631,15974
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2990254430,117,-117,1719834000,3090,-3090,140,3340,-140,541400,11300,-11300,5890000,14100,-14100,1.70,100,-150,918.0,,,168.45,43.55,-45.45,48.50,1,q1_q17_dr25_tce,4667.00,140.00,-154.00,4578,48,-28,7310,420,-630,287748810,38929550,15842
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,1594745374,"1,13","-1,13",1706483505,"57,9","-57,9",5140,220,-370,196040,1060,-1060,150000000,20300,-20300,11.30,3090,-1330,1539.0,,,1329.42,1067.75,-412.98,1009.30,1,q1_q17_dr25_tce,5934.00,160.00,-178.00,4491,65,-195,8930,2440,-1050,285213810,39027481,15530
3940418,K00810.01,Kepler-1728 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,4783002698,"54,3","-54,3",1705084340,943,-943,30,4250,-30,233500,3320,-3320,10100000,16600,-16600,2.50,340,-190,886.0,,,145.48,66.39,-35.12,70.60,1,q1_q17_dr25_tce,5170.00,155.00,-155.00,4574,26,-97,8070,1110,-600,287093990,39060719,15119
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,20505889210,321,-321,1814342800,1220,-1220,2600,1510,-2600,405950,4810,-4810,21100000,31000,-31000,3.41,280,-310,518.0,,,17.06,5.47,-4.61,78.50,1,q1_q17_dr25_tce,4905.00,148.00,-148.00,4544,72,-44,7610,630,-700,289315430,39153278,15398
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,3340218842,"31,8","-31,8",1719790620,750,-750,4660,20,-4370,191040,3180,-3180,16300000,26600,-26600,02.03,130,-170,656.0,,,43.73,9.67,-9.92,71.60,1,q1_q17_dr25_tce,3950.00,70.00,-86.00,4754,42,-31,4930,330,-400,286079130,39278320,15954
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2507089906,24,-24,1710024550,835,-835,1.2550,165000,-3490,200670,4270,-4270,13400000,24700,-24700,30.26,9570,-3190,1326.0,,,730.47,699.82,-230.11,64.90,1,q1_q17_dr25_tce,5926.00,184.00,-226.00,4506,54,-216,9390,2970,-990,295378050,40493401,15555
5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,18649327280,520,-520,1747710000,2240,-2240,800,3290,-800,440560,6870,-6870,8940000,20900,-20900,3.12,470,-280,701.0,,,57.13,22.99,-12.26,46.10,1,q1_q17_dr25_tce,5775.00,78.00,-78.00,4405,66,-123,1.0530,1610,-940,290461760,40562462,15386
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,4901449760,107,-107,1386054800,1750,-1750,5290,210,-4600,416540,5850,-5850,1410000,2900,-2900,1.70,80,-50,1262.0,,,598.74,84.12,-66.83,50.60,3,q1_q17_dr25_tce,5847.00,64.00,-75.00,4191,20,-18,1.4020,630,-460,297028260,48208611,12487
5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,9980,0,0,0,0,9751921010,483,-483,1387860800,3600,-3600,9490,280,-6730,479300,18100,-18100,4180000,16200,-16200,2.76,430,-240,870.0,,,135.66,54.60,-29.09,28.50,3,q1_q17_dr25_tce,5775.00,78.00,-78.00,4405,66,-123,1.0530,1610,-940,290461760,40562462,15386
5358241,K00829.03,Kepler-53 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,38557654600,1770,-1770,1638506300,4070,-4070,9110,250,-6630,579400,19900,-19900,9930000,26800,-26800,04.02,620,-360,550.0,,,21.71,8.73,-4.66,39.70,2,q1_q17_dr25_tce,5775.00,78.00,-78.00,4405,66,-123,1.0530,1610,-940,290461760,40562462,15386
5358624,K00830.01,Kepler-428 b,CONFIRMED,CANDIDATE,9900,0,0,0,0,3525632539,"1,5","-1,5",1700479951,"33,3","-33,3",1200,60,-840,259959,79,-79,223000000,13100,-13100,11.58,900,-480,975.0,,,213.12,50.79,-29.54,1996.70,1,q1_q17_dr25_tce,5150.00,82.00,-82.00,4572,20,-64,7930,620,-330,290581730,40577400,15224
4544670,K00815.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,34843986440,404,-404,1726332520,940,-940,9340,5750,-310,293150,7020,-7020,45200000,82500,-82500,7.61,1720,-910,511.0,,,16.10,11.10,-5.08,76.80,1,q1_q17_dr25_tce,5509.00,166.00,-166.00,4482,81,-150,8710,1960,-1050,285920010,39624828,15684
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,7748094239,"75,5","-75,5",1749972060,765,-765,5170,2370,-3250,359570,4300,-4300,24700000,25700,-25700,5.52,1700,-560,964.0,,,204.39,186.49,-63.82,113.20,1,q1_q17_dr25_tce,5973.00,169.00,-232.00,4439,52,-221,1.0850,3340,-1110,294489900,39771439,15670
4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,23967936690,925,-925,1862218200,3050,-3050,4160,530,-4160,382700,11300,-11300,11800000,46100,-46100,1.80,100,-150,329.0,,,2.77,0.58,-0.64,27.50,1,q1_q17_dr25_tce,3747.00,75.00,-83.00,4728,42,-25,5240,300,-440,283866390,39898079,15414
4725681,K00817.02,Kepler-236 b,CONFIRMED,CANDIDATE,9950,0,0,0,0,8295617380,237,-237,1357928400,2190,-2190,8880,620,-6120,134210,7730,-7730,8240000,57500,-57500,1.82,100,-150,469.0,,,11.39,2.40,-2.65,17.90,2,q1_q17_dr25_tce,3747.00,75.00,-83.00,4728,42,-25,5240,300,-440,283866390,39898079,15414
4913852,K00818.01,Kepler-691 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,8114374820,109,-109,1763396800,1070,-1070,5730,0,-4680,227360,4470,-4470,15600000,32000,-32000,2.10,140,-160,460.0,,,10.55,2.46,-2.31,56.40,1,q1_q17_dr25_tce,3692.00,73.00,-83.00,4753,32,-39,5170,350,-390,288812010,40033401,15877
4932348,K00819.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,38036729482,"34,8","-34,8",1969349470,"71,6","-71,6",5010,30,-50,434617,645,-645,829000000,83300,-83300,27.50,5280,-2270,500.0,,,14.81,8.85,-3.91,1300.00,1,q1_q17_dr25_tce,5575.00,166.00,-183.00,4521,38,-152,9320,1790,-770,294147890,40055538,15472
4936180,K00820.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,4640900310,149,-149,1736463800,2610,-2610,1.2800,980,-700,3551200,27400,-27400,24500000,11700,-11700,30.09,5790,-3140,1155.0,,,421.08,257.38,-124.00,296.90,1,q1_q17_dr25_tce,6463.00,205.00,-205.00,4500,87,-163,8260,1590,-860,295113710,40071171,15270
11913073,K00011.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,3747838198,39,-39,1716650400,902,-902,1.1210,1.1040,-350,506420,4450,-4450,6160000,5300,-5300,13.65,3110,-1040,1031.0,,,266.76,180.49,-62.76,138.20,1,q1_q17_dr25_tce,5514.00,149.00,-149.00,4569,29,-162,8260,1880,-630,291061520,50265129,13496
10875245,K00117.01,Kepler-107 e,CONFIRMED,CANDIDATE,9920,0,0,0,0,14749148250,217,-217,1387779900,1180,-1180,1730,2620,-1730,609950,4400,-4400,4300000,4200,-4200,2.89,130,-100,874.0,,,137.91,19.38,-15.39,107.40,1,q1_q17_dr25_tce,5847.00,64.00,-75.00,4191,20,-18,1.4020,630,-460,297028260,48208611,12487
5021899,K00821.01,Kepler-692 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,21812959960,723,-723,1740108500,2610,-2610,530,3940,-530,437910,9100,-9100,11800000,35800,-35800,3.38,910,-490,639.0,,,39.33,31.88,-13.85,37.80,1,q1_q17_dr25_tce,5601.00,166.00,-166.00,4410,116,-188,9990,2690,-1450,294776860,40153740,15540
5077629,K00822.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7919369370,"20,4","-20,4",1721810920,202,-202,7330,100,-110,331480,2090,-2090,151000000,49800,-49800,10.34,2590,-870,814.0,,,104.00,77.20,-26.78,389.00,1,q1_q17_dr25_tce,5690.00,154.00,-172.00,4588,40,-160,7760,1950,-650,283538450,40217999,15805
5115978,K00823.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1028436523,"7,05","-7,05",1702285820,540,-540,1.5734,2599,-3164,186060,3400,-3400,81000000,127000,-127000,72.77,27700,-8600,1947.0,,,3400.48,3879.25,-1109.02,89.60,,,6228.00,183.00,-219.00,4428,77,-272,9900,3770,-1170,296006990,40295429,15202
5164255,K00824.01,Kepler-693 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,15375623690,102,-102,1736140200,608,-608,6920,330,-660,331690,6450,-6450,153000000,114000,-114000,11.01,440,-820,600.0,,,30.54,4.61,-5.99,166.00,1,q1_q17_dr25_tce,4986.00,79.00,-79.00,4496,75,-25,8330,330,-620,283253540,40358189,16422
5252423,K00825.01,Kepler-237 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,8103632710,203,-203,1769486000,2050,-2050,470,4090,-470,316100,6350,-6350,8880000,24500,-24500,2.11,180,-200,687.0,,,52.82,16.30,-14.35,39.30,1,q1_q17_dr25_tce,4861.00,131.00,-146.00,4574,54,-41,7320,620,-680,283221410,40421829,15289
5252423,K00825.02,Kepler-237 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,4715108430,194,-194,1349617800,3240,-3240,2580,1950,-2580,250600,10300,-10300,4180000,22000,-22000,1.46,120,-140,823.0,,,108.84,33.58,-29.57,21.30,2,q1_q17_dr25_tce,4861.00,131.00,-146.00,4574,54,-41,7320,620,-680,283221410,40421829,15289
5272878,K00826.01,Kepler-694 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,6365839713,"80,6","-80,6",1711357500,1000,-1000,5240,90,-4600,297210,4080,-4080,7810000,13100,-13100,2.44,600,-210,914.0,,,165.33,121.73,-40.81,70.80,1,q1_q17_dr25_tce,5776.00,155.00,-155.00,4554,42,-168,8490,2120,-710,291149510,40420521,15090
5283542,K00827.01,,FALSE POSITIVE,FALSE POSITIVE,370,0,0,1,0,5975817540,112,-112,1747760200,1370,-1370,9410,170,-6180,306500,18500,-18500,9620000,23500,-23500,3.86,1320,-440,1047.0,,,284.25,295.54,-90.93,50.30,1,q1_q17_dr25_tce,6108.00,193.00,-214.00,4471,54,-216,9970,3410,-1140,294223970,40417858,15546
5649215,K00839.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2446737317,"30,9","-30,9",1706695100,1040,-1040,1.2410,1.2950,-1350,472110,5460,-5460,11800000,12700,-12700,26.25,6900,-2470,1261.0,,,597.19,461.45,-162.49,110.20,1,q1_q17_dr25_tce,5764.00,154.00,-171.00,4548,35,-184,8630,2270,-810,298961120,40862808,15021
5651104,K00840.01,Kepler-695 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,3040330460,"3,37","-3,37",1699490106,"88,6","-88,6",7360,130,-240,184110,1680,-1680,109000000,25800,-25800,8.99,800,-990,1021.0,,,257.29,86.59,-76.86,568.20,1,q1_q17_dr25_tce,5035.00,151.00,-151.00,4519,84,-63,7910,710,-870,299316100,40822380,15028
5792202,K00841.01,Kepler-27 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,15335286750,199,-199,1740027800,1030,-1030,7730,60,-5430,389700,7710,-7710,30800000,39000,-39000,5.00,490,-180,610.0,,,32.67,9.96,-4.63,86.60,2,q1_q17_dr25_tce,5251.00,105.00,-105.00,4581,10,-85,8170,800,-290,292236760,41085880,15855
10875245,K00117.04,Kepler-107 d,CONFIRMED,CANDIDATE,9980,0,0,0,0,7958253280,767,-767,1378021900,7670,-7670,7060,2370,-4940,437700,22900,-22900,500000,3700,-3700,01.06,50,-40,1074.0,,,314.15,44.14,-35.07,14.70,4,q1_q17_dr25_tce,5847.00,64.00,-75.00,4191,20,-18,1.4020,630,-460,297028260,48208611,12487
5792202,K00841.02,Kepler-27 c,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,31330461350,398,-398,1534303100,1030,-1030,7980,210,-430,517600,10200,-10200,50700000,48400,-48400,6.50,640,-230,481.0,,,12.61,3.84,-1.79,117.20,1,q1_q17_dr25_tce,5251.00,105.00,-105.00,4581,10,-85,8170,800,-290,292236760,41085880,15855
5370302,K00831.01,,FALSE POSITIVE,FALSE POSITIVE,60,0,1,0,0,3904342500,"13,4","-13,4",1733937340,266,-266,7090,110,-150,383100,2710,-2710,162000000,62100,-62100,12.28,3560,-1190,1104.0,,,351.05,298.42,-97.69,323.40,1,q1_q17_dr25_tce,5810.00,157.00,-175.00,4526,50,-200,8980,2600,-870,294056760,40549679,15016
5372966,K00832.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,9286358079,"5,46","-5,46",1718214689,45,-45,3770,90,-90,349949,533,-533,448000000,32800,-32800,17.61,4050,-1870,796.0,,,95.03,66.72,-27.73,1671.10,1,q1_q17_dr25_tce,5670.00,169.00,-169.00,4523,66,-154,8210,1890,-870,294743960,40533920,15365
5376067,K00833.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3951405455,"22,6","-22,6",1732761250,454,-454,1.2760,6.0270,-2140,218620,2670,-2670,24500000,25200,-25200,31.44,8940,-2960,1133.0,,,388.71,333.12,-106.59,117.20,1,q1_q17_dr25_tce,6046.00,182.00,-182.00,4539,48,-204,8690,2470,-820,295504390,40505489,15446
5436502,K00834.01,Kepler-238 e,CONFIRMED,CANDIDATE,9990,0,0,0,0,23653694150,175,-175,1713761070,603,-603,80,1690,-80,821830,2100,-2100,33400000,13200,-13200,7.89,1380,-1520,731.0,,,67.65,33.37,-26.59,266.30,1,q1_q17_dr25_tce,5739.00,114.00,-103.00,4191,162,-108,1.3840,2420,-2660,287897130,40637821,15084
5436502,K00834.02,Kepler-238 d,CONFIRMED,CANDIDATE,9960,0,0,0,0,13233522140,450,-450,1403219600,2750,-2750,140,3990,-140,673720,8750,-8750,5050000,10800,-10800,03.06,540,-580,888.0,,,146.67,72.35,-57.65,49.10,2,q1_q17_dr25_tce,5739.00,114.00,-103.00,4191,162,-108,1.3840,2420,-2660,287897130,40637821,15084
5436502,K00834.03,Kepler-238 c,CONFIRMED,CANDIDATE,9970,0,0,0,0,6155602850,270,-270,1348165600,3450,-3450,2350,2040,-2350,498430,9940,-9940,2850000,8600,-8600,2.32,400,-450,1146.0,,,406.94,200.73,-159.95,35.10,3,q1_q17_dr25_tce,5739.00,114.00,-103.00,4191,162,-108,1.3840,2420,-2660,287897130,40637821,15084
5436502,K00834.04,Kepler-238 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,2090811305,"95,7","-95,7",1341746200,3980,-3980,7460,530,-5210,338800,10600,-10600,1160000,6400,-6400,1.62,280,-320,1642.0,,,1718.04,847.46,-675.28,19.90,5,q1_q17_dr25_tce,5739.00,114.00,-103.00,4191,162,-108,1.3840,2420,-2660,287897130,40637821,15084
10875245,K00117.03,Kepler-107 b,CONFIRMED,CANDIDATE,9950,0,0,0,0,3180027898,"72,8","-72,8",1334986300,1810,-1810,1960,2420,-1960,357970,5580,-5580,1200000,2700,-2700,1.53,70,-50,1458.0,,,1066.86,149.88,-119.09,50.40,2,q1_q17_dr25_tce,5847.00,64.00,-75.00,4191,20,-18,1.4020,630,-460,297028260,48208611,12487
